Server Name,FQDN,System Role,App_Name,Segment,App_Owner,Operating System,O/S Service Pack,Server Model,Service Tag,BIOS Ver,Clustered Y-N,BMC Ver,CMC Ver,CPLD Ver,PERC Type,PERC F/W,Processor Type,Processor Speed,Mem (MB),Kernel Ver,SCCM Agent,BL Agent,VAS Ver,IP addr,Subnet Mask,Bonded/Teamed Y-N,DHCP Enabled Y-N,MAC Addr,Gateway,NIC Model,NIC Driver,NIC F/W,NIC Speed,DRAC DNS Name,DRAC Type,DRAC F/W,DRAC Static/DHCP,DRAC IP addr,DRAC Mask,DRAC in DNS? Y-N,SYS O/S Part Size,PERC Vol 1 RAID Type,PERC Vol 1 Size,PERC Vol 2 Type,PERC Vol 2 Size,HBA Model,HBA F/W,HBA Driver,iSCSI Ip addr1,iSCSI Mask1,iSCSI Ip addr2,iSCSI Mask2,Equallogic HIT KIT Ver,Path Software Types,Path Software Ver,Naviagent Service on-off,Naviagent Ver,OMSA Ver,VIP IP,VIP FQDN,Scan Date
u4vmuloamds01,u4vmuloamds01.us.dell.com,SIT/UAT,Octane,DCS,"Acharya, Harsh",OEL,6.5,VMware Virtual Platform,VMware-42 24 d7 0c b7 0a a7 a6-95 3b 30 ee 5a 0e d8 01,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3828,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.232.130,255.255.240.0,N,N,00:50:56:a4:7d:6b,10.160.224.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplbbsaap01,ausplbbsaap01.us.dell.com,SIT/UAT,File Retrieval Server,GSD Business,"Yanez, Juanita",OEL,5.1,VMware Virtual Platform,VMware-42 14 9b 4a 1b 60 e1 2f-8f 12 85 18 27 57 f4 07,6,N,na,na,na,na,na,1xIntel(R) Xeon(R) X5650,2660.000Mhz,14030,2.6.18-371.12.1.0.1.el5,na,na,4.1.0.21708,10.178.128.223,255.255.252.0,N,N,00:50:56:94:57:3c,10.178.128.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,N/A,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,32.2 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausplm2gdaodb10,ausplm2gdaodb10.us.dell.com,SIT/UAT,WebSphere MQ Series,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M620,GPN5Q22,2.5.2,Y,na,5.11,1.0.7,PERC H710P,21.3.2-0005,12xIntel(R) Xeon(R) E5-2630L,1200.000Mhz,31965,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.119.107,255.255.252.0,Y,N,54:9f:35:db:3d:e6,10.178.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-GPN5Q22,iDRAC7,2.10.10.10,Static,10.178.123.34,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A12 (U3F2.01A12),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.3.0,10.178.119.108,ausplm2gdaodb10-vip.us.dell.com,8/2/2016
ausplesdata11,ausplesdata11.us.dell.com,DEVELOPMENT,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,7,PowerEdge M630,DH43282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2723.156Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.214,255.255.252.0,Y,N,d0:43:1e:d6:f8:15,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-DH43282,iDRAC8,2.21.21.21,Static,10.178.126.112,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
ausplesdata06,ausplesdata06.us.dell.com,DEVELOPMENT,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,7,PowerEdge M630,DH3G282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,1682.062Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.209,255.255.252.0,Y,N,d0:43:1e:af:c3:e8,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-DH3G282,iDRAC8,2.21.21.21,Static,10.178.126.104,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausplgithub01,ausplgithub01.us.dell.com,DEVELOPMENT,AppDynamics Application Performance Monitoring,IEO,"Herpich, Fernando",OEL,7,VMware Virtual Platform,VMware-42 10 39 a7 20 cd b9 05-4e c4 68 fa 3c f2 8f 1c,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3785,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.177.51.20,255.255.240.0,N,N,00:50:56:90:37:dd,10.177.48.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausplesdata05,ausplesdata05.us.dell.com,DEVELOPMENT,File Upload Server,GSD Business,"Yanez, Juanita",OEL,7,PowerEdge M630,CKCL282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2674.500Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.208,255.255.252.0,Y,N,d0:43:1e:af:c3:db,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-CKCL282,iDRAC8,2.21.21.21,Static,10.178.126.103,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
austldrcamdb01,austldrcamdb01.us.dell.com,DEVELOPMENT,File Upload Server,GSD Business,"Yanez, Juanita",OEL,6.5,PowerEdge M630,4WBV482,1.4.5,Y,na,5.11,1.0.5,PERC H730P,25.3.0.0016,16xIntel(R) Xeon(R) E5-2630,2394.274Mhz,516766,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.121.189,255.255.252.0,Y,N,d0:43:1e:e7:34:19,10.160.120.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-4WBV482,iDRAC8,2.21.21.21,Static,10.160.92.180,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A12 (U3F2.01A12); sli-3,8.3.7.21.4p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-72.0.1.el6.x86_64,na,na,8.2.0,10.160.121.190,austldrcamdb01-vip.us.dell.com,8/2/2016
ausilgil01,ausilgil01.us.dell.com,DEVELOPMENT,Functional API (FAPI),GSD Business,"Yanez, Juanita",OEL,7,VMware Virtual Platform,VMware-42 27 68 db 2e d4 75 df-8f b6 7b 59 06 56 e7 ea,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3785,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.134,255.255.240.0,N,N,00:50:56:a7:3b:9a,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
aussoaesbdapp03,aussoaesbdapp03.us.dell.com,DR,HARMONY SALES TOOL,DCS,"Shaw, Bill",OEL,7,VMware Virtual Platform,VMware-42 27 8d 09 65 7e 20 fe-e8 00 56 f7 36 43 c8 c7,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,11849,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.143,255.255.240.0,N,N,00:50:56:a7:26:23,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,42.9 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
u4vmotcdschap04,u4vmotcdschap04.us.dell.com,DR,SupportAssist Intelligence Engine (SAIE)-AMDB,GSD Business,"Yanez, Juanita",OEL,6.5,VMware Virtual Platform,VMware-42 28 a8 db 0f 7d 52 49-06 78 54 c9 59 ce c8 ce,6,N,na,na,na,na,na,1xIntel(R) Xeon(R) E5-2660,2200.000Mhz,6858,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.225.81,255.255.240.0,N,N,00:50:56:a8:4f:a8,10.160.224.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausul3mq29,ausul3mq29.us.dell.com,DR,PLATFORM INFRASTRUCTURE,IEO,"White, Spike",OEL,7,VMware Virtual Platform,VMware-42 27 42 74 ae 4b 1c 50-bf 10 dc b8 c1 15 52 2c,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7817,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.29,255.255.240.0,N,N,00:50:56:a7:3a:02,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
ausdlmq32,ausdlmq32.us.dell.com,DR,Compliance Integration Services (CIS),ETS,"J, Ramesh",OEL,7,VMware Virtual Platform,VMware-42 27 7c 9a 76 ce e3 57-f2 06 37 df fe 46 da ca,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7817,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.28,255.255.240.0,N,N,00:50:56:a7:68:5f,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
austrr2capp10,austrr2capp10.us.dell.com,SIT/UAT,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,61YM282,1.4.5,N,na,na,na,na,na,32xIntel(R) Xeon(R) E5-2630,3200.531Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.194.133.51,255.255.255.0,802.3ad,N,1c:40:24:1f:e0:eb,10.194.133.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,RACADM Error/RAC Not Configured,na,na,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,RACADM Error/RAC Not Configured,599.6 GB,na,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/2/2016
idsosbdemo02,idsosbdemo02.us.dell.com,SIT/UAT,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 3d fe 76 c3 0e 3d 63-81 22 df 52 c2 1f f8 54,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7868,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.153.114,255.255.240.0,N,N,00:50:56:bd:1d:dd,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,42.9 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
u4vmotcdschap05,u4vmotcdschap05.us.dell.com,SIT/UAT,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,6.5,VMware Virtual Platform,VMware-42 28 19 8f 8f 83 2a be-0b 90 ad b0 1f 60 bc 8f,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,6858,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.160.225.82,255.255.240.0,N,N,00:50:56:a8:4f:a9,10.160.224.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
austrr2capp11,austrr2capp11.us.dell.com,SIT/UAT,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,7,PowerEdge M630,61YN282,2.1.5,Y,na,5.11,1.0.5,PERC H730P,25.4.0.0017,16xIntel(R) Xeon(R) E5-2630,1770.375Mhz,31901,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.194.133.52,255.255.255.0,802.3ad,N,1c:40:24:20:8c:b9,10.194.133.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000818,Autoneg on 10000Mb/s Full Duplex,idrac-61YN282,iDRAC8,2.30.30.30,Static,10.194.45.85,255.255.254.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,10.194.8.89,255.255.254.0,10.194.8.90,255.255.254.0,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.3.0,10.194.133.63,austrr2capp11-vip.us.dell.com,8/3/2016
ausplhardbr06,ausplhardbr06.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,PowerEdge M630,622P282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.470Mhz,64314,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.177.118.192,255.255.252.0,Y,N,d0:43:1e:d7:a3:af,10.177.116.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-622P282,iDRAC8,2.21.21.21,Static,10.177.124.133,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausdmstapp1,ausdmstapp1.us.dell.com,PRODUCTION,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 3d 09 1b b1 be a6 ca-ac 5c 07 9d 40 da 60 3f,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7868,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.144.36,255.255.240.0,N,N,00:50:56:bd:4e:4f,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausulgtmapp22,ausulgtmapp22.us.dell.com,PRODUCTION,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,6.5,VMware Virtual Platform,VMware-42 27 19 9b ff 03 de 90-46 9a bb 5c 65 52 12 2b,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,11908,2.6.32-431.el6.x86_64,na,8.5.00.469,4.1.0.21708,10.166.212.138,255.255.255.0,N,N,00:50:56:a7:2a:eb,10.166.212.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,42.9 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausslb2bicmp01,ausslb2bicmp01.us.dell.com,PRODUCTION,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,VMware Virtual Platform,VMware-42 27 a8 13 75 a8 34 76-26 d6 6e 48 22 fc 55 b4,6,N,na,na,na,na,na,2xIntel(R) Xeon(R) E5-2660,2200.000Mhz,3785,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.209.37,255.255.254.0,N,N,00:50:56:a7:04:53,10.166.208.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausulmq29,ausulmq29.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,VMware Virtual Platform,VMware-42 27 33 47 22 38 56 01-89 c7 2a 70 23 55 4b cc,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7817,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.32,255.255.240.0,N,N,00:50:56:a7:6f:07,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,21.5 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausuldpnovoap32,ausuldpnovoap32.us.dell.com,PRODUCTION,Billing and Revenue Management (BRM),ETS,"Wheeler, John W",OEL,7,VMware Virtual Platform,VMware-42 27 f5 5f f8 6b 24 ed-f2 1d 3f d1 56 02 e1 5f,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,7817,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.24,255.255.240.0,N,N,00:50:56:a7:70:fe,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,42.9 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausuldlsoaap02,ausuldlsoaap02.us.dell.com,PRODUCTION,HRDM - Human Resources Document Management,GOCQ,"Stangl, Gabriela",OEL,7,VMware Virtual Platform,VMware-42 27 07 c1 96 62 bc b4-7f 33 2c 72 63 9a df 33,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.166.212.140,255.255.255.0,N,N,00:50:56:a7:22:47,10.166.212.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,128.8 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/3/2016
ausuldlsoaap04,ausuldlsoaap04.us.dell.com,PREP,RTPA,DCS,"Szymanski, Carlon",OEL,7,VMware Virtual Platform,VMware-42 27 24 a4 b5 3a f0 44-d5 a2 4b 98 46 2f 64 7b,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15881,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.161.1.54,255.255.240.0,N,N,00:50:56:a7:15:96,10.161.0.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,128.8 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
idsdb12cvm15,idsdb12cvm15.us.dell.com,PREP,RTPA,DCS,"Szymanski, Carlon",OEL,6.5,VMware Virtual Platform,VMware-42 3d d0 5a d9 ad 44 8e-28 c3 c3 8f c1 e2 4f 82,6,N,na,na,na,na,na,4xIntel(R) Xeon(R) E5-2660,2200.000Mhz,15947,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.160.148.17,255.255.240.0,N,N,00:50:56:bd:4d:ed,10.160.144.1,VMware VMXNET3 Ethernet Controller (rev 01),vmxnet3,na,Autoneg off 10000Mb/s Full Duplex,na,na,na,na,na,na,na,26.8 GB,na,26.8 GB,na,53.7 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8/2/2016
penfdlerdrap01,penfdlerdrap01.pen.apac.dell.com,PREP,Corporate Oracle WebCenter (COWC),GOCQ,"Stangl, Gabriela",OEL,5.7,PowerEdge 2950,6N4KN1S,2.7.0,N,2.37,na,na,PERC 5/i,5.2.1-0067,4xIntel(R) Xeon(R) 5150,2660.026Mhz,7853,2.6.18-274.el5,na,8.5.00.469,4.1.0.21708,10.92.192.63,255.255.248.0,N,N,00:18:8b:90:23:75,10.92.192.1,Broadcom Corporation NetXtreme II BCM5708 Gigabit Ethernet (rev 12),bnx2,bc 2.9.1,Autoneg on 1000Mb/s Full Duplex,rac-6N4KN1S,DRAC5,1.4,DHCP,10.92.188.131,255.255.252.0,N,146.1 GB,RAID-1,146.1 GB,RAID-5,292.3 GB,na,na,na,na,na,na,na,na,na,na,na,na,6.3.0,na,na,8/3/2016
ausplsoadb01,ausplsoadb01.us.dell.com,PREP,Oracle Service Bus,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,621P282,1.4.5,Y,na,5.11,1.0.5,PERC H730P,25.3.0.0016,16xIntel(R) Xeon(R) E5-2630,1459.312Mhz,31903,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.223,255.255.252.0,Y,N,d0:43:1e:e4:d9:0e,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x80000627,Autoneg on 10000Mb/s Full Duplex,idrac-621P282,iDRAC8,2.21.21.21,Static,10.178.126.85,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,Emulex LPe1205-M 8Gb 2-port PCIe Fibre Channel Adapter,2.01A10 (U3F2.01A10),8.3.7.34.3p; HBAAPI(I) v2.3.b; 07-12-10,na,na,na,na,na,MPIO,device-mapper-multipath-0.4.9-85.el7_2.1.x86_64,na,na,8.2.0,10.178.241.224,ausplsoadb01-vip.us.dell.com,8/2/2016
auspldpsoaap01,auspldpsoaap01.us.dell.com,PREP,UDE- BLAZE,DCS,"Szymanski, Carlon",OEL,7,PowerEdge M630,CWGJ282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,3088.875Mhz,96411,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.220,255.255.252.0,Y,N,d0:43:1e:b0:01:4f,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-CWGJ282,iDRAC8,2.21.21.21,Static,10.178.126.100,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausplesdata01,ausplesdata01.us.dell.com,PREP,WEBLOGIC PLATFORM,GOCQ,"Kommana, Chuck",OEL,7,PowerEdge M630,CKCG282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,3146.250Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.204,255.255.252.0,Y,N,d0:43:1e:b0:01:1b,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-CKCG282,iDRAC8,2.21.21.21,Static,10.178.126.96,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
auspldpgtmweb02,auspldpgtmweb02.us.dell.com,PREP,Octane,DCS,"Acharya, Harsh",OEL,6.5,PowerEdge M630,7VNN382,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,2394.525Mhz,31996,2.6.32-431.el6.x86_64,na,8.2.02.321,4.1.0.21708,10.166.134.123,255.255.255.0,Y,N,d0:43:1e:b0:01:69,10.166.134.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-7VNN382,iDRAC8,2.21.21.21,Static,10.178.126.122,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
ausplesdata03,ausplesdata03.us.dell.com,PRODUCTION,File Retrieval Server,GSD Business,"Yanez, Juanita",OEL,7,PowerEdge M630,CKCJ282,1.4.5,N,na,5.11,1.0.5,PERC H730P,25.3.0.0016,32xIntel(R) Xeon(R) E5-2630,1925.812Mhz,64157,3.10.0-123.13.2.el7.x86_64,na,8.2.02.321,4.1.0.21708,10.178.241.206,255.255.252.0,Y,N,d0:43:1e:b0:01:35,10.178.240.1,Intel Corporation 82599 10 Gigabit Dual Port Backplane Connection (rev 01),ixgbe,0x8000086d,Autoneg on 10000Mb/s Full Duplex,idrac-CKCJ282,iDRAC8,2.21.21.21,Static,10.178.126.98,255.255.248.0,N,599.6 GB,RAID-1,599.6 GB,na,7969 MB,na,na,na,na,na,na,na,na,na,na,na,na,8.2.0,na,na,8/3/2016
